INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
1681,0,0,0,43,0,10,114966,No,310472,Yes,M,Masters,Professional,38,Commercial,20960,11,Van,no,0,0,No,1,13,z_Highly Rural/ Rural
1682,0,0,0,47,0,10,220533,No,591993,Yes,M,PhD,,35,Commercial,32400,19,Panel Truck,no,0,0,No,0,19,Highly Urban/ Urban
1683,0,0,0,51,0,13,46709,No,170183,Yes,z_F,z_High School,Clerical,28,Private,26080,6,Minivan,no,0,0,No,1,5,z_Highly Rural/ Rural
1684,1,5084,0,57,0,9,51060,No,,z_No,M,Bachelors,Student,35,Private,33220,1,Minivan,yes,4678,3,No,2,8,Highly Urban/ Urban
1685,1,16372.0453,0,33,2,12,45893,Yes,189452,z_No,M,z_High School,Professional,54,Commercial,18990,1,Van,yes,29781,3,Yes,0,6,Highly Urban/ Urban
1687,0,0,0,48,0,12,141508,No,428576,Yes,z_F,PhD,Doctor,12,Private,20450,10,z_SUV,no,0,0,Yes,2,,Highly Urban/ Urban
1689,0,0,0,35,1,11,74315,Yes,225301,z_No,M,Masters,Professional,60,Commercial,24230,1,Panel Truck,yes,0,0,No,0,10,Highly Urban/ Urban
1690,1,9823.919127,0,27,1,13,43083,No,138247,Yes,z_F,<High School,Clerical,29,Commercial,20950,6,Pickup,no,5737,3,No,9,1,Highly Urban/ Urban
1691,1,4716,0,37,0,,109732,No,0,z_No,z_F,Masters,Lawyer,70,Private,11740,1,z_SUV,no,9883,1,No,3,14,Highly Urban/ Urban
1692,0,0,0,47,0,,14206,No,89120,Yes,M,Masters,Lawyer,18,Private,15070,6,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
1693,1,4805.268124,0,50,0,15,41447,No,148330,Yes,z_F,Bachelors,Manager,14,Private,6500,1,z_SUV,no,0,0,No,0,7,Highly Urban/ Urban
1694,0,0,0,29,0,9,85413,No,0,z_No,M,Bachelors,Manager,27,Private,13920,11,Minivan,yes,4189,3,No,3,11,Highly Urban/ Urban
1695,0,0,0,35,2,15,45893,No,89889,Yes,z_F,<High School,z_Blue Collar,46,Private,9590,1,z_SUV,no,0,0,No,0,,z_Highly Rural/ Rural
1697,1,6132,0,51,0,8,,No,96484,z_No,z_F,Masters,Home Maker,37,Private,9530,1,z_SUV,no,0,0,Yes,0,17,Highly Urban/ Urban
1698,1,6535,0,50,0,6,55230,No,0,z_No,z_F,z_High School,z_Blue Collar,36,Commercial,24950,5,Pickup,no,4997,3,No,7,6,Highly Urban/ Urban
1699,1,2840,0,47,0,10,129926,No,0,z_No,M,Masters,Professional,62,Commercial,19190,1,Van,yes,0,0,No,2,9,Highly Urban/ Urban
1700,0,0,0,36,0,13,38946,No,201598,Yes,M,<High School,Clerical,24,Private,21200,10,Van,yes,38892,3,Yes,3,5,Highly Urban/ Urban
1702,0,0,0,54,0,12,103910,No,314938,Yes,M,Masters,Lawyer,19,Private,30250,10,Minivan,yes,0,0,No,0,17,Highly Urban/ Urban
1703,1,464.3752313,0,36,1,12,26587,Yes,0,z_No,z_F,<High School,Clerical,45,Private,5100,7,z_SUV,no,4936,1,No,5,1,Highly Urban/ Urban
1704,1,1842,0,34,1,13,79957,No,172461,Yes,M,z_High School,z_Blue Collar,47,Commercial,12510,12,Minivan,no,0,0,No,0,9,Highly Urban/ Urban
1705,0,0,0,53,0,7,3528,No,73903,Yes,z_F,z_High School,Home Maker,54,Private,7150,10,z_SUV,no,0,0,No,2,7,Highly Urban/ Urban
1706,0,0,0,41,3,8,69129,Yes,0,z_No,z_F,Bachelors,Manager,8,Private,11580,4,z_SUV,no,27127,3,No,1,,Highly Urban/ Urban
1709,0,0,1,39,1,14,35865,No,143215,Yes,M,z_High School,Professional,38,Private,22780,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
1710,0,0,2,35,2,11,18570,No,134014,Yes,M,z_High School,Clerical,18,Private,14290,1,Minivan,yes,0,0,No,2,10,Highly Urban/ Urban
1711,0,0,2,54,2,15,106746,No,310093,Yes,z_F,z_High School,z_Blue Collar,56,Commercial,17570,4,Minivan,no,0,0,No,2,5,z_Highly Rural/ Rural
1712,0,0,0,62,2,13,25426,Yes,0,z_No,M,z_High School,Clerical,35,Private,10240,6,z_SUV,no,6706,2,No,3,1,Highly Urban/ Urban
1714,1,3609,0,57,0,15,44108,No,0,z_No,z_F,z_High School,Student,45,Commercial,21720,4,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban
1716,0,0,0,43,2,11,78812,Yes,266497,z_No,M,Bachelors,z_Blue Collar,36,Commercial,13680,7,Minivan,no,0,0,No,2,1,Highly Urban/ Urban
1718,0,0,0,48,0,14,42455,No,,Yes,M,z_High School,Clerical,48,Commercial,26460,6,Panel Truck,yes,4755,2,No,3,1,z_Highly Rural/ Rural
1719,0,0,0,51,0,12,170537,No,444387,Yes,z_F,PhD,Manager,35,Private,15000,4,Sports Car,no,0,0,No,1,14,Highly Urban/ Urban
1720,1,2729,0,39,0,11,63433,No,236857,z_No,M,Bachelors,z_Blue Collar,30,Commercial,6610,10,Pickup,no,0,0,No,1,,Highly Urban/ Urban
1722,0,0,0,54,0,14,129566,No,352586,Yes,z_F,Masters,Lawyer,57,Private,6900,1,Sports Car,no,15686,1,No,4,17,Highly Urban/ Urban
1723,0,0,0,51,0,7,44481,No,226940,Yes,z_F,z_High School,Clerical,30,Private,7990,3,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
1726,0,0,0,48,0,11,141297,No,0,z_No,M,Masters,,31,Commercial,22550,4,Panel Truck,no,0,0,No,1,10,Highly Urban/ Urban
1727,0,0,0,47,0,10,172981,No,451118,Yes,M,Bachelors,Professional,42,Commercial,30110,6,Panel Truck,yes,0,0,No,0,13,z_Highly Rural/ Rural
1728,0,0,0,17,1,0,,Yes,,z_No,M,<High School,Student,32,Private,17830,1,Van,yes,4373,2,No,8,4,z_Highly Rural/ Rural
1729,0,0,0,50,0,8,32200,No,190439,Yes,M,z_High School,Clerical,13,Private,16030,1,Minivan,no,0,0,No,0,7,Highly Urban/ Urban
1732,1,2474,0,32,1,2,50522,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,15,Commercial,9750,17,z_SUV,no,6691,2,No,6,9,Highly Urban/ Urban
1733,0,0,0,46,0,7,46247,No,186682,z_No,z_F,Bachelors,Professional,58,Private,10720,4,z_SUV,no,0,0,Yes,0,,Highly Urban/ Urban
1735,0,0,0,44,0,10,66642,No,264360,z_No,M,z_High School,z_Blue Collar,28,Commercial,15570,1,Minivan,yes,0,0,No,0,6,Highly Urban/ Urban
1736,1,5316,0,34,1,14,9699,No,107132,Yes,z_F,<High School,Clerical,39,Private,18120,4,Minivan,no,6801,1,No,3,7,Highly Urban/ Urban
1737,0,0,0,44,0,10,91652,No,0,z_No,z_F,Masters,Manager,44,Private,25290,10,z_SUV,no,4653,1,No,0,17,Highly Urban/ Urban
1738,0,0,0,48,0,9,201768,No,0,z_No,z_F,Masters,Manager,37,Private,31780,7,Minivan,no,0,0,No,0,19,Highly Urban/ Urban
1739,1,4347,0,36,1,8,40339,Yes,173090,z_No,M,Bachelors,z_Blue Collar,41,Commercial,22200,6,Van,no,0,0,No,3,8,Highly Urban/ Urban
1741,0,0,0,46,0,13,113386,No,322467,Yes,z_F,Masters,Professional,36,Private,21070,10,z_SUV,no,0,0,No,0,13,Highly Urban/ Urban
1742,0,0,0,46,0,14,,No,0,z_No,M,z_High School,Manager,8,Commercial,11980,4,Pickup,yes,7109,2,No,4,8,Highly Urban/ Urban
1743,0,0,2,41,3,14,75501,No,262109,Yes,M,Bachelors,Manager,16,Private,15380,1,Minivan,no,3960,4,No,3,10,Highly Urban/ Urban
1744,1,23345.82636,0,40,0,12,4716,No,121325,Yes,M,z_High School,Student,45,Private,6410,1,Pickup,yes,46652,2,Yes,1,1,Highly Urban/ Urban
1745,0,0,0,49,0,12,56739,No,207006,Yes,z_F,z_High School,Clerical,32,Private,19540,7,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
1746,0,0,0,51,0,15,65245,No,242164,z_No,M,Bachelors,Professional,42,Commercial,24630,3,Panel Truck,no,6125,2,No,0,8,Highly Urban/ Urban
1747,1,8701.621168,0,54,0,0,0,No,0,z_No,M,z_High School,Student,28,Commercial,25020,7,Minivan,yes,44429,3,Yes,7,7,Highly Urban/ Urban
1751,0,0,0,59,0,13,,No,127235,z_No,M,<High School,Clerical,40,Private,9650,6,Pickup,yes,734,1,No,5,4,Highly Urban/ Urban
1752,0,0,2,44,3,4,47140,No,211304,Yes,z_F,z_High School,z_Blue Collar,23,Commercial,18860,6,z_SUV,no,18979,1,Yes,6,5,Highly Urban/ Urban
1753,0,0,0,48,0,13,57713,No,0,z_No,M,PhD,Lawyer,52,Private,14880,5,Minivan,yes,0,0,No,1,14,Highly Urban/ Urban
1754,0,0,0,53,0,15,129069,No,345479,Yes,M,PhD,,35,Commercial,22860,4,Panel Truck,no,0,0,No,0,16,Highly Urban/ Urban
1755,0,0,0,43,2,17,20028,No,139616,Yes,z_F,<High School,z_Blue Collar,42,Private,7800,4,z_SUV,no,6330,2,No,5,1,Highly Urban/ Urban
1756,0,0,0,46,0,11,67857,No,225981,z_No,z_F,Masters,Professional,5,Private,21130,3,Sports Car,no,33223,3,No,0,18,Highly Urban/ Urban
1757,0,0,0,51,0,11,23582,No,,z_No,z_F,<High School,Clerical,57,Private,8960,9,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
1758,1,4531,0,60,0,13,82171,No,275664,Yes,M,Masters,Lawyer,45,Private,15720,1,Minivan,yes,0,0,No,0,13,Highly Urban/ Urban
1759,0,0,0,26,1,13,88987,Yes,248335,z_No,z_F,Bachelors,Manager,42,Private,29220,1,Minivan,no,7070,1,No,4,10,Highly Urban/ Urban
1760,1,1432,0,43,0,12,57712,No,,Yes,M,Masters,Lawyer,24,Private,7270,1,Pickup,yes,0,0,No,1,19,Highly Urban/ Urban
1761,0,0,0,27,1,10,94166,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,38,Commercial,13620,6,Minivan,no,0,0,No,0,,Highly Urban/ Urban
1762,0,0,0,54,0,2,96154,No,0,z_No,z_F,PhD,,21,Commercial,25080,7,Pickup,no,0,0,No,0,16,Highly Urban/ Urban
1764,1,4995,0,32,2,,0,Yes,0,z_No,z_F,Bachelors,Student,28,Commercial,4700,7,z_SUV,no,4196,3,No,0,11,Highly Urban/ Urban
1765,1,2189,0,45,2,0,0,No,101395,Yes,M,<High School,Home Maker,34,Commercial,16920,10,Van,no,10264,3,No,4,1,Highly Urban/ Urban
1766,1,6796,0,46,0,6,59927,No,0,z_No,z_F,Masters,,24,Commercial,19410,10,Pickup,no,0,0,Yes,0,11,Highly Urban/ Urban
1767,0,0,0,72,0,13,100995,No,295292,Yes,M,PhD,Lawyer,28,Private,14040,7,z_SUV,yes,0,0,No,6,17,Highly Urban/ Urban
1769,0,0,0,48,0,7,55962,No,0,z_No,M,Bachelors,Clerical,21,Private,6400,4,Pickup,no,0,0,No,1,9,z_Highly Rural/ Rural
1770,0,0,0,44,1,11,54355,No,234437,Yes,M,z_High School,z_Blue Collar,49,Commercial,5900,10,Pickup,yes,0,0,No,0,1,z_Highly Rural/ Rural
1771,1,3405,0,51,0,11,43654,No,167541,Yes,z_F,Bachelors,z_Blue Collar,38,Commercial,11590,6,Sports Car,no,4383,4,No,0,11,Highly Urban/ Urban
1772,0,0,0,42,0,0,0,No,87178,Yes,M,z_High School,Student,113,Commercial,7820,10,Pickup,no,0,0,No,0,10,z_Highly Rural/ Rural
1774,0,0,0,50,0,,81293,No,255251,Yes,M,Bachelors,Manager,51,Private,14630,5,Minivan,no,2575,3,No,0,9,Highly Urban/ Urban
1775,1,7919,0,38,3,16,15889,No,95776,Yes,z_F,<High School,Home Maker,46,Commercial,30050,1,Pickup,no,13182,1,Yes,1,9,Highly Urban/ Urban
1776,0,0,0,56,3,,40506,Yes,210796,z_No,M,z_High School,z_Blue Collar,46,Commercial,25140,6,Panel Truck,yes,0,0,No,3,8,z_Highly Rural/ Rural
1779,0,0,0,38,0,12,73664,No,0,z_No,z_F,Bachelors,z_Blue Collar,43,Commercial,15110,13,z_SUV,no,0,0,No,2,13,z_Highly Rural/ Rural
1781,1,1680,0,45,0,9,72702,No,221350,z_No,M,z_High School,z_Blue Collar,43,Commercial,13270,1,Minivan,yes,4740,2,No,5,6,Highly Urban/ Urban
1783,1,4252,0,62,1,15,68063,No,269614,Yes,M,Bachelors,Professional,45,Private,12620,1,z_SUV,yes,34151,2,Yes,3,1,Highly Urban/ Urban
1785,0,0,0,33,1,12,67776,No,210356,Yes,z_F,z_High School,z_Blue Collar,19,Commercial,22450,6,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1788,0,0,0,53,0,13,89250,No,0,z_No,M,Bachelors,Professional,54,Private,15720,12,Minivan,no,0,0,No,0,11,Highly Urban/ Urban
1789,0,0,0,40,0,13,66745,No,0,z_No,M,Masters,Professional,16,Commercial,20420,9,Van,yes,31127,2,No,0,13,Highly Urban/ Urban
1790,0,0,1,35,1,,,No,206595,Yes,z_F,Bachelors,Professional,11,Private,15480,10,z_SUV,no,9144,1,No,0,12,z_Highly Rural/ Rural
1791,0,0,0,29,3,16,65242,No,216583,Yes,z_F,Bachelors,Clerical,51,Private,1500,1,Sports Car,no,0,0,Yes,1,6,z_Highly Rural/ Rural
1793,1,8374.342437,0,46,0,0,0,No,111439,Yes,z_F,<High School,Home Maker,29,Private,6100,1,z_SUV,no,0,0,No,0,4,Highly Urban/ Urban
1794,0,0,0,50,0,12,218705,No,0,z_No,M,PhD,,47,Commercial,28370,14,Panel Truck,no,4558,2,No,8,15,Highly Urban/ Urban
1795,1,19088.87878,0,26,4,9,45254,Yes,196146,z_No,M,z_High School,z_Blue Collar,32,Commercial,23270,7,Minivan,yes,4567,1,No,5,9,Highly Urban/ Urban
1796,0,0,0,40,1,9,20915,No,87526,Yes,z_F,<High School,Clerical,65,Private,12940,6,Sports Car,no,0,0,No,2,1,z_Highly Rural/ Rural
1797,0,0,0,45,0,11,119566,No,334438,Yes,z_F,PhD,Doctor,49,Private,18500,7,z_SUV,no,0,0,No,1,17,Highly Urban/ Urban
1798,0,0,0,32,0,9,4060,No,0,z_No,M,<High School,Student,25,Private,9170,1,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
1799,0,0,0,30,2,12,117106,No,297195,Yes,M,Masters,,7,Commercial,16490,6,Van,yes,0,0,No,2,16,Highly Urban/ Urban
1802,0,0,0,55,0,12,81769,No,295162,Yes,M,z_High School,z_Blue Collar,26,Private,14950,7,Minivan,no,0,0,No,0,8,z_Highly Rural/ Rural
1805,0,0,0,40,0,7,18909,No,93871,Yes,z_F,<High School,Clerical,32,Private,16310,1,z_SUV,no,6377,3,No,0,1,Highly Urban/ Urban
1806,1,7803.08469,0,39,0,11,79594,No,0,z_No,M,Masters,Manager,29,Commercial,20660,3,Van,yes,2299,3,No,5,,Highly Urban/ Urban
1808,0,0,0,35,0,5,28551,No,128411,z_No,z_F,z_High School,Home Maker,45,Private,7860,4,Sports Car,no,4632,1,No,3,1,Highly Urban/ Urban
1809,0,0,0,52,0,10,32140,No,147434,Yes,z_F,Masters,Lawyer,48,Private,21250,13,Minivan,no,0,0,No,4,11,Highly Urban/ Urban
1810,0,0,0,45,0,12,103249,No,329348,z_No,M,Masters,,6,Commercial,23140,4,Panel Truck,yes,0,0,No,0,13,Highly Urban/ Urban
1811,0,0,0,36,0,11,26820,No,172039,Yes,M,z_High School,Clerical,70,Private,14730,3,Minivan,yes,0,0,No,2,1,z_Highly Rural/ Rural
1812,0,0,0,59,1,15,67486,No,271840,Yes,z_F,Masters,Lawyer,17,Private,19660,4,z_SUV,no,4256,3,No,5,14,Highly Urban/ Urban
1813,0,0,0,54,0,14,35638,No,188539,Yes,z_F,PhD,Doctor,34,Private,10460,6,z_SUV,no,0,0,No,0,10,Highly Urban/ Urban
1814,1,5069,0,60,0,,32607,No,176839,z_No,M,z_High School,Professional,31,Private,23360,4,Minivan,no,0,0,No,0,,Highly Urban/ Urban
1815,0,0,0,61,0,14,121688,No,378194,Yes,z_F,Masters,Lawyer,63,Private,14340,11,Sports Car,no,0,0,No,0,7,z_Highly Rural/ Rural
1816,0,0,0,52,0,8,83171,No,292802,Yes,z_F,Bachelors,Professional,27,Private,24160,7,Minivan,no,0,0,No,0,5,Highly Urban/ Urban
1817,0,0,0,37,0,12,38575,No,180148,Yes,z_F,<High School,z_Blue Collar,44,Private,26340,6,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
1819,0,0,0,37,0,13,69083,No,,z_No,z_F,Bachelors,z_Blue Collar,39,Commercial,27200,1,Minivan,no,0,0,No,2,14,z_Highly Rural/ Rural
1820,0,0,0,43,0,6,63107,No,166342,Yes,M,z_High School,z_Blue Collar,22,Commercial,17630,6,Minivan,yes,0,0,No,0,10,Highly Urban/ Urban
1823,1,3865,0,42,0,12,52792,No,213473,Yes,M,z_High School,z_Blue Collar,29,Commercial,10980,1,Pickup,yes,0,0,No,0,8,Highly Urban/ Urban
1824,1,5603,0,38,3,15,137897,No,335993,Yes,z_F,Bachelors,z_Blue Collar,21,Commercial,19090,7,Pickup,no,38774,2,Yes,8,12,Highly Urban/ Urban
1825,0,0,0,55,0,16,27656,No,,Yes,z_F,z_High School,Home Maker,33,Private,15540,1,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
1826,1,6597,0,52,0,7,132280,No,388651,Yes,z_F,Masters,Lawyer,33,Private,27590,4,Sports Car,no,0,0,No,0,14,Highly Urban/ Urban
1827,1,5970,0,33,4,14,30504,Yes,0,z_No,M,<High School,Clerical,33,Private,7850,6,Pickup,no,0,0,No,0,,Highly Urban/ Urban
1829,0,0,2,41,2,11,110358,No,327232,Yes,M,Bachelors,Professional,13,Commercial,26630,10,Panel Truck,no,2521,3,No,3,,Highly Urban/ Urban
1830,0,0,0,48,0,11,,No,0,z_No,z_F,<High School,Clerical,34,Private,11890,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
1831,0,0,3,55,0,7,152439,No,413325,Yes,z_F,PhD,Doctor,54,Private,20000,1,Minivan,no,0,0,No,0,13,Highly Urban/ Urban
1832,0,0,0,49,0,14,96143,No,275140,Yes,M,Bachelors,z_Blue Collar,40,Commercial,16010,6,Minivan,yes,0,0,No,1,12,z_Highly Rural/ Rural
1834,0,0,1,43,3,11,17225,No,,Yes,M,<High School,Clerical,41,Private,20700,1,Van,yes,0,0,No,0,1,Highly Urban/ Urban
1835,1,2960,0,45,2,16,39327,No,179607,Yes,M,z_High School,z_Blue Collar,27,Commercial,15940,4,Minivan,no,17963,1,Yes,0,1,Highly Urban/ Urban
1836,0,0,0,57,0,11,173426,No,401463,Yes,z_F,Masters,Lawyer,19,Private,18840,3,Minivan,no,0,0,No,1,8,Highly Urban/ Urban
1837,1,3997,0,40,0,12,108059,No,0,z_No,M,Bachelors,Professional,29,Commercial,22070,4,Van,yes,0,0,No,2,11,Highly Urban/ Urban
1838,1,4521,0,53,0,11,58691,No,255524,z_No,z_F,Masters,Lawyer,5,Private,12670,6,Minivan,no,1208,1,No,3,15,Highly Urban/ Urban
1839,1,4805,0,50,0,9,78083,No,0,z_No,M,Masters,,32,Commercial,19310,4,Van,yes,27959,1,No,0,1,Highly Urban/ Urban
1840,0,0,0,41,3,15,66059,Yes,220811,z_No,M,Bachelors,z_Blue Collar,29,Private,12420,4,Minivan,yes,0,0,No,3,10,Highly Urban/ Urban
1841,0,0,0,51,0,10,45086,No,201195,Yes,M,Bachelors,Clerical,39,Private,11110,1,Pickup,yes,0,0,No,0,14,Highly Urban/ Urban
1842,0,0,1,36,2,15,67775,Yes,,z_No,z_F,Masters,Manager,34,Private,13820,1,z_SUV,no,0,0,No,0,8,Highly Urban/ Urban
1843,1,315.8341898,1,36,2,16,40983,No,142139,Yes,z_F,<High School,z_Blue Collar,5,Private,33960,4,Sports Car,no,1200,2,No,7,1,Highly Urban/ Urban
1845,0,0,0,41,0,13,125603,No,280181,Yes,z_F,Masters,Lawyer,22,Private,18160,4,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban
1846,0,0,0,55,0,1,55352,No,0,z_No,M,Masters,Lawyer,41,Private,7030,1,Pickup,yes,7373,4,No,4,13,Highly Urban/ Urban
1848,0,0,2,45,3,0,0,No,0,Yes,z_F,Bachelors,Student,58,Private,11880,10,z_SUV,no,0,0,No,0,9,z_Highly Rural/ Rural
1849,0,0,0,48,1,13,57973,Yes,231145,z_No,M,Masters,Professional,26,Commercial,12100,8,Pickup,yes,1402,3,No,6,15,Highly Urban/ Urban
1851,0,0,0,52,0,15,55766,No,239175,Yes,M,Bachelors,z_Blue Collar,18,Commercial,23900,6,Panel Truck,yes,5946,1,No,2,1,Highly Urban/ Urban
1852,0,0,1,42,1,13,40256,No,162915,Yes,z_F,Bachelors,Professional,36,Private,18940,1,z_SUV,no,0,0,No,0,,Highly Urban/ Urban
1853,0,0,0,57,0,11,43956,No,143523,Yes,M,<High School,z_Blue Collar,40,Private,11600,1,Pickup,yes,0,0,No,1,1,z_Highly Rural/ Rural
1855,0,0,0,45,0,9,39089,No,206898,Yes,M,z_High School,Clerical,35,Private,12730,6,Minivan,no,1332,2,No,2,6,Highly Urban/ Urban
1856,0,0,0,58,0,15,58139,No,229625,Yes,z_F,Masters,Lawyer,48,Private,30260,1,Minivan,no,0,0,Yes,3,13,Highly Urban/ Urban
1857,0,0,0,38,0,10,37769,No,0,z_No,z_F,<High School,Clerical,24,Private,15070,10,z_SUV,no,2820,3,No,7,5,Highly Urban/ Urban
1859,1,3320.800808,0,45,0,4,,No,0,z_No,M,z_High School,Professional,42,Private,13830,4,Minivan,no,6556,3,No,0,1,Highly Urban/ Urban
1860,0,0,0,38,0,10,17028,No,100123,z_No,M,<High School,Clerical,35,Commercial,5300,6,Pickup,no,0,0,No,0,7,z_Highly Rural/ Rural
1861,0,0,0,50,0,0,0,No,90068,z_No,z_F,Bachelors,Home Maker,50,Private,10250,6,z_SUV,no,0,0,No,0,7,z_Highly Rural/ Rural
1862,0,0,1,39,1,14,,No,178545,Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,12370,1,z_SUV,no,4526,1,No,2,8,Highly Urban/ Urban
1863,1,1465,0,51,0,13,46570,No,0,z_No,z_F,Masters,Lawyer,59,Private,35990,10,Minivan,no,0,0,No,0,17,Highly Urban/ Urban
1865,0,0,1,46,0,12,133300,No,379537,Yes,M,Masters,Manager,37,Private,16840,1,Van,yes,0,0,No,0,18,Highly Urban/ Urban
1866,0,0,0,36,0,11,,No,272512,Yes,z_F,Masters,Lawyer,16,Private,15250,6,Minivan,no,0,0,No,0,16,Highly Urban/ Urban
1868,0,0,0,26,1,0,0,No,0,Yes,z_F,<High School,Student,34,Private,4100,1,z_SUV,no,5262,3,No,2,7,Highly Urban/ Urban
1869,0,0,0,44,1,11,102379,No,328971,Yes,M,Masters,,46,Commercial,24510,10,Panel Truck,no,0,0,No,0,17,Highly Urban/ Urban
1870,0,0,0,52,0,14,29264,No,0,z_No,M,PhD,Doctor,19,Private,1500,6,Minivan,yes,0,0,No,2,20,Highly Urban/ Urban
1871,1,2199,0,34,0,10,53914,No,209691,z_No,M,z_High School,Clerical,22,Commercial,27620,1,Panel Truck,no,0,0,No,0,6,Highly Urban/ Urban
1872,0,0,0,53,0,12,72537,No,0,z_No,M,Bachelors,z_Blue Collar,78,Commercial,6800,1,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1873,0,0,0,28,2,14,59889,No,193646,Yes,z_F,Masters,,45,Private,11100,6,z_SUV,no,5867,2,No,8,14,Highly Urban/ Urban
1874,0,0,0,56,0,14,,No,0,z_No,z_F,<High School,Clerical,25,Private,6830,4,z_SUV,no,0,0,No,0,5,Highly Urban/ Urban
1875,0,0,0,57,0,13,113903,No,322692,Yes,z_F,Masters,Lawyer,51,Private,22030,3,Minivan,no,0,0,No,4,20,z_Highly Rural/ Rural
1877,0,0,0,40,0,9,59645,No,200891,z_No,M,Bachelors,Manager,24,Private,20410,6,Minivan,yes,27758,3,No,2,12,Highly Urban/ Urban
1878,0,0,1,55,0,15,41643,No,237816,Yes,z_F,Masters,Manager,45,Private,1500,10,z_SUV,no,6715,4,No,0,15,Highly Urban/ Urban
1879,0,0,0,43,0,10,21814,No,139978,Yes,z_F,<High School,z_Blue Collar,46,Commercial,16390,4,Minivan,no,0,0,No,0,6,z_Highly Rural/ Rural
1882,0,0,0,44,0,11,178864,No,428679,z_No,z_F,Masters,Lawyer,43,Private,5900,6,z_SUV,no,0,0,No,0,15,Highly Urban/ Urban
1883,0,0,1,40,2,16,36886,No,169625,Yes,z_F,z_High School,Clerical,47,Private,13130,11,Sports Car,no,0,0,No,2,9,z_Highly Rural/ Rural
1884,0,0,0,38,2,14,54064,No,201418,Yes,z_F,Bachelors,Professional,7,Private,5300,6,Sports Car,no,2307,2,No,3,7,Highly Urban/ Urban
1885,0,0,0,35,1,12,33621,No,173611,Yes,z_F,z_High School,Clerical,52,Private,20890,11,Minivan,no,0,0,No,0,6,z_Highly Rural/ Rural
1886,0,0,1,44,1,7,7113,No,0,Yes,z_F,<High School,Student,28,Private,9850,10,z_SUV,no,0,0,Yes,0,5,Highly Urban/ Urban
1887,0,0,0,49,0,13,116497,No,283565,Yes,M,Bachelors,Professional,10,Commercial,28870,4,Panel Truck,no,30791,1,Yes,2,5,Highly Urban/ Urban
1888,0,0,0,55,0,15,100308,No,321843,Yes,M,Masters,Lawyer,36,Private,13430,1,Minivan,no,0,0,Yes,0,14,Highly Urban/ Urban
1889,1,4206,0,30,4,12,58248,Yes,0,z_No,M,PhD,,25,Private,21760,7,Minivan,no,9533,1,Yes,4,17,Highly Urban/ Urban
1890,0,0,0,40,2,,47486,No,165374,Yes,z_F,Bachelors,Professional,74,Private,21300,6,z_SUV,no,0,0,No,1,10,Highly Urban/ Urban
1892,0,0,0,56,0,13,42176,No,0,Yes,M,z_High School,Student,38,Commercial,9360,1,Pickup,yes,0,0,No,0,5,z_Highly Rural/ Rural
1893,1,1069,0,35,2,16,26127,No,150058,Yes,z_F,z_High School,Clerical,42,Private,23690,1,Minivan,no,9633,3,No,8,1,Highly Urban/ Urban
1896,1,8331,0,46,0,11,43651,No,128478,Yes,z_F,z_High School,Clerical,25,Private,15250,4,z_SUV,no,6391,3,No,4,1,Highly Urban/ Urban
1897,1,5141,0,58,0,0,0,No,0,Yes,z_F,z_High School,Student,9,Commercial,7300,1,z_SUV,no,0,0,Yes,4,1,Highly Urban/ Urban
1898,0,0,1,41,2,13,58963,No,214655,Yes,M,Masters,Lawyer,64,Private,18780,13,Van,yes,0,0,No,0,11,Highly Urban/ Urban
1899,0,0,0,39,0,13,134460,No,0,z_No,z_F,PhD,Manager,33,Private,7350,1,z_SUV,no,1650,2,No,4,17,Highly Urban/ Urban
1900,0,0,0,54,0,11,108317,No,325936,z_No,M,Bachelors,Professional,26,Commercial,25190,4,Panel Truck,no,3110,2,No,2,13,Highly Urban/ Urban
1902,0,0,0,42,0,12,138219,No,327627,Yes,z_F,Masters,Lawyer,48,Private,5700,1,z_SUV,no,0,0,No,0,14,Highly Urban/ Urban
1903,0,0,0,41,1,11,34024,Yes,153936,z_No,z_F,<High School,Clerical,16,Private,18870,4,z_SUV,no,5386,1,No,0,4,Highly Urban/ Urban
