customerID,gender,PhoneSubscriber,MoreThenOneLine,InternetServiceSubscriber,OnlineSecuritySubscriber,OnlineBackupSubscriber,DeviceProtectionSubscriber,TechSupportSubscriber,StreamingTVSubscriber,StreamingMoviesSubscriber,ContractLength,UsesPaperlessBilling,MethodOfPayment,MonthsACustomer,Senior,HasPartner,HasDependents,MonthlyPayments,TotalPayments
5175-WLYXL,Male,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,22,0,No,No,78.85,1600.25
1265-HVPZB,Male,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),59,0,Yes,No,66.4,3958.2
5917-RYRMG,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32,1,No,No,19.8,587.7
7590-VHVEG,Female,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,Yes,No,29.85,29.85
6308-CQRBU,Female,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,71,0,Yes,No,109.25,7707.7
3890-RTCMS,Male,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,16,0,No,No,49.45,799
2384-OVPSA,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38,1,No,No,20.2,735.9
4237-RLAQD,Male,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0,No,No,45.85,45.85
9489-DEDVP,Female,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),70,0,Yes,Yes,69.2,4872.35
5372-FBKBN,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21,0,No,Yes,20.75,452.2
8108-UXRQN,Female,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,11,0,Yes,Yes,50.55,565.35
6641-XRPSU,Female,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34,0,No,No,70,2416.1
0661-KBKPA,Male,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,53,0,Yes,Yes,78.75,3942.45
0440-MOGPM,Female,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,41,0,No,No,80.55,3263.9
7762-ONLJY,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,6,0,Yes,Yes,19.7,94.45
2351-BKRZW,Female,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),43,0,Yes,Yes,75.2,3254.35
4779-ZGICK,Male,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,48,0,Yes,Yes,23.55,1173.35
5351-QESIO,Male,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0,No,Yes,24.2,24.2
8345-MVDYC,Female,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),45,0,No,No,81.65,3618.7
9526-BIHHD,Male,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,0,No,No,29.7,29.7
6137-MFAJN,Female,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,48,0,No,No,44.8,2104.55
3067-SVMTC,Female,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),68,0,Yes,No,55.9,3848.8
3865-QBWSJ,Male,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,38,1,No,Yes,80.45,3162.65
5793-YOLJN,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,55,0,Yes,Yes,21,1210.3
4077-HWUYD,Male,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,0,Yes,Yes,87.55,6463.15
4893-GYUJU,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,50,0,No,No,19.35,1033
2277-DJJDL,Male,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60,1,Yes,No,99,6017.9
3557-HTYWR,Female,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,47,0,No,No,74.05,3496.3
8580-QVLOC,Female,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),72,1,Yes,Yes,92.45,6440.25
2123-VSCOT,Female,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),59,0,Yes,Yes,72.1,4194.85
6124-ACRHJ,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,No,No,19.75,19.75
4114-QMKVN,Female,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),56,0,Yes,Yes,68.75,3815.4
4366-CTOUZ,Female,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,50,0,No,No,100.2,5038.45
5149-TGWDZ,Female,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,21,0,No,No,104.55,2239.4
7636-PEPNS,Female,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,58,0,Yes,Yes,44.1,2413.05
6833-JMZYP,Female,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),15,0,No,No,94,1505.45
8679-JOEVF,Female,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,16,1,No,No,59.4,1023.9
8413-YNHNV,Male,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,69,0,No,No,90.65,6322.1
7169-YWAMK,Male,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),72,0,Yes,Yes,68.4,4855.35
7037-MTYVW,Male,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),38,0,Yes,Yes,85.4,3297
0810-BDHAW,Female,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,24,0,Yes,Yes,78.4,1832.4
6371-NZYEG,Male,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,16,0,Yes,Yes,64.25,1024
9752-ZNQUT,Female,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,No,No,48.6,48.6
1346-PJWTK,Male,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61,0,Yes,No,94.15,5731.85
1400-MMYXY,Male,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,1,Yes,No,105.9,334.65
7602-DBTOU,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,71,0,Yes,No,19.6,1416.5
1583-IHQZE,Male,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,12,0,No,No,112.95,1384.75
3068-OMWZA,Male,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,1,No,No,88.8,88.8
7878-RTCZG,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,No,No,19.9,19.9
1951-IEYXM,Male,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,0,Yes,Yes,90.6,6441.85
2983-ZANRP,Female,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2,0,Yes,Yes,73.55,145.4
2205-YMZZJ,Male,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,7,1,No,No,84.8,546.95
2782-LFZVW,Female,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,11,0,No,No,58.95,601.6
0422-UXFAP,Female,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51,0,Yes,No,98.85,4947.55
1403-LKLIK,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33,0,Yes,Yes,20.1,579.4
7488-MXJIV,Female,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4,0,No,No,85.65,321.65
3744-ZBHON,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3,0,No,No,20.2,65.95
6481-ESCNL,Female,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29,0,No,No,100.55,2878.75
6712-OAWRH,Female,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,26,1,No,No,91.25,2351.8
4717-GHADL,Female,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,50,0,No,No,79.6,4024.2
2024-BASKD,Female,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,1,0,No,No,74.6,74.6
9906-NHHVC,Female,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65,1,No,No,53.5,3517.9
9625-QSTYE,Female,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,13,0,No,No,81.15,952.3
4013-GUXND,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,No,No,20.8,20.8
9847-HNVGP,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,17,0,No,No,19.95,310.6
4701-LKOZD,Female,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),70,0,No,No,89.75,6367.2
8388-DMKAE,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,8,0,No,No,20.25,174.65
5600-PDUJF,Male,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),6,0,No,No,49.5,312.7
5921-NGYRH,Male,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64,0,Yes,No,73.55,4764
9298-WGMRW,Female,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,0,Yes,No,115.5,8312.75
1431-CYWMH,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22,0,Yes,Yes,19.05,454.05
5014-WUQMG,Male,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,47,0,Yes,Yes,96.1,4391.45
4534-WGCIR,Female,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),58,0,Yes,Yes,25.15,1509.9
3420-ZDBMA,Male,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,5,1,No,No,71.45,371.6
4116-TZAQJ,Female,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),9,0,No,No,74.25,639.65
5539-TMZLF,Male,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,1,No,No,69.75,69.75
1194-SPVSP,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),1,0,No,No,19.65,19.65
0812-WUPTB,Male,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,1,Yes,No,70.85,70.85
4807-IZYOZ,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),51,0,No,No,20.65,1020.75
1682-VCOIO,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23,0,No,No,20.45,481.1
6338-AVWCY,Male,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,3,0,No,No,40.15,130.75
8083-YTZES,Male,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,4,0,No,No,74.35,265.35
2485-ITVKB,Female,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2,0,Yes,No,35.1,68.75
9592-ERDKV,Male,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,37,0,Yes,No,79.25,2911.8
5419-CONWX,Female,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4,1,No,No,99.8,442.85
4587-NUKOX,Female,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,0,No,No,79.1,246.5
7073-QETQY,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66,0,Yes,Yes,20.35,1359.5
0963-ZBDRN,Male,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32,0,No,No,96.2,3183.4
3096-WPXBT,Female,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),61,0,Yes,Yes,100.7,6018.65
4903-UYAVB,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,5,0,Yes,No,19.35,126.05
5520-FVEWJ,Female,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,12,0,Yes,Yes,84.5,916.9
8327-LZKAS,Female,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,43,1,Yes,No,107.55,4533.9
0404-AHASP,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72,0,Yes,No,19.7,1421.9
7284-ZZLOH,Male,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),45,0,Yes,No,53.3,2296.25
4312-GVYNH,Female,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),70,0,Yes,No,49.85,3370.2
4993-JCRGJ,Male,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,26,0,No,No,84.3,2281.6
9036-CSKBW,Female,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),51,0,No,No,107.45,5680.9
1952-DVVSW,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,10,0,Yes,No,20.1,184.4
3726-TBHQT,Male,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71,0,Yes,Yes,114,8175.9
7774-OJSXI,Male,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,31,0,No,No,103.45,3066.45
7551-JOHTI,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,0,No,No,19.5,19.5
2408-PSJVE,Male,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,44,0,Yes,Yes,61.9,2924.05
7495-OOKFY,Female,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),8,1,Yes,No,80.65,633.3
5599-HVLTW,Female,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),14,1,No,No,80.35,1058.1
4236-UJPWO,Female,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,0,No,No,24.5,46.4
6718-BDGHG,Female,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43,0,Yes,No,64.85,2908.2
8859-AXJZP,Male,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39,0,Yes,Yes,23.8,903.8
0520-FDVVT,Male,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),35,0,No,No,102.35,3626.1
1763-WQFUK,Male,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,3,0,No,No,50.5,147.75
7883-ROJOC,Female,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,19,0,Yes,No,44.9,839.65
9576-ANLXO,Female,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3,0,No,No,69.55,222.3
1907-YLNYW,Male,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,8,0,No,No,66.7,579
4759-TRPLW,Male,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0,No,No,70.4,70.4
1855-AGAWH,Male,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,31,0,Yes,No,93.8,2939.8
0787-LHDYT,Male,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),16,0,No,No,20.6,330.25
5569-OUICF,Female,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28,1,Yes,No,101.3,2812.2
1125-SNVCK,Female,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49,1,No,No,43.8,2106.05
3244-CQPHU,Female,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72,1,No,No,110.1,7746.7
2466-FCCPT,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20,0,Yes,Yes,19.7,395.6
5067-XJQFU,Male,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,66,1,Yes,Yes,108.45,7076.35
8914-RBTSB,Male,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,31,0,Yes,No,93.8,3019.5
1085-LDWAM,Female,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),69,0,Yes,Yes,20.35,1442.65
4013-UBXWQ,Female,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,7,0,No,No,74.65,521.1
